Sr No.,Is_Transition,Is_Appraisal_Driven,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID,Set,expectation,dataset,Moment_Utterance_ID
13999,1,1,"Great! Okay, if you’ll just excuse me.  So, did you hear something you liked?",Phoebe,joy,138,14,test,Phoebe hoped Monica would affirmatively agree to come back for another massage session and feel comfortable despite the previous awkwardness.,MELD,12.0
14000,0,0,All right!,Joey,joy,139,0,test,,MELD,
14001,0,0,Westminster Abbey!,Joey,joy,139,1,test,,MELD,
14002,0,0,"Hands down, best Abbey I’ve ever seen.",Joey,joy,139,2,test,,MELD,
14003,0,0,Hey!,Joey,joy,139,3,test,,MELD,
14004,1,0,Okay.,Joey,neutral,139,4,test,,MELD,
14005,0,0,"What do you think of the Abbey, Chandler?",Joey,neutral,139,5,test,,MELD,
14006,0,0,"I think it’s great. It’s great. Y’know, they’re thinking of changing the name of this place.",Chandler,neutral,139,6,test,,MELD,
14007,1,1,Really? To what?,Joey,surprise,139,7,test,"Joey expected Chandler to provide a straightforward opinion about the Abbey and was surprised by Chandler's humorous suggestion that the name might be changing, leading Joey to take it seriously and inquire further.",MELD,5.0
14008,1,1,To Put the Camera Away!!!,Chandler,anger,139,8,test,"Chandler expected Joey to understand that he should stop taking pictures or filming, as indicated by Chandler's sarcastic suggestion of changing the name to 'Put the Camera Away'.",MELD,6.0
14009,1,1,"Man,",Joey,neutral,139,9,test,Joey was expecting Chandler to suggest a humorous or clever name change for Westminster Abbey.,MELD,7.0
14010,0,0,"Eh..., I don’t, I don’t know.",Chandler,sadness,140,0,test,,MELD,
14011,0,0,What?,Rachel,neutral,140,1,test,,MELD,
14012,0,0,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",Chandler,sadness,140,2,test,,MELD,
14013,0,0,Rachel?,Gunther,neutral,140,3,test,,MELD,
14014,0,0,Yeah.,Rachel,neutral,140,4,test,,MELD,
14015,0,0,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?",Gunther,neutral,140,5,test,,MELD,
14016,1,1,"Oh, sure! Do you need me to train somebody new?",Rachel,joy,140,6,test,Rachel expected that Gunther wanted her to train somebody new.,MELD,4.0
14017,0,0,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",Gunther,neutral,140,7,test,,MELD,
14018,1,1,"Eh, do you believe that?",Rachel,surprise,140,8,test,Rachel expected that Gunther needed her to train a new employee.,MELD,6.0
14019,1,1,Yeah?,Chandler,neutral,140,9,test,"Chandler expected Rachel to be surprised or upset about having to take the training again, but not necessarily to question the credibility of the statement.",MELD,2.0
14020,0,0,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",Chandler,anger,141,0,test,,MELD,
14021,0,0,"No, you said the baby creeps you out.",Monica,neutral,141,1,test,,MELD,
14022,0,0,"No, the little girl creeps me out.",Chandler,anger,141,2,test,,MELD,
14023,0,0,You said the baby.,Monica,neutral,141,3,test,,MELD,
14024,0,0,Why would the baby creep me out?,Chandler,anger,141,4,test,,MELD,
14025,1,1,Why would the little girl creep you out?,Monica,anger,141,5,test,Monica expected Chandler to agree or remember that he said the baby creeps him out.,MELD,3.0
14026,0,0,"You guys, I’m sorry, could you please talk a little slower?",Phoebe,neutral,141,6,test,,MELD,
14027,1,1,This is going in your book?,Chandler,surprise,141,7,test,"Chandler expected Monica to acknowledge or agree that it was the little girl that creeped him out, not the baby.",MELD,4.0
14028,1,1,"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",Phoebe,joy,141,8,test,Phoebe anticipated that Chandler and Monica would slow down their conversation so she could better capture their dialogue for her book on relationships.,MELD,6.0
14029,1,1,What?! Excuse me!,Monica,surprise,141,9,test,Monica expected Phoebe to respond with understanding or empathy rather than enthusiasm for including their argument in her book.,MELD,5.0
14030,1,1,And how none of it matters when the people really love each other.,Phoebe,neutral,141,10,test,"Phoebe expected Monica to understand that despite the arguments and misunderstandings, the important thing is that love prevails and that's what truly matters in relationships.",MELD,8.0
14031,0,0,And how people will believe anything you tell them as long as it’s a compliment.,Phoebe,neutral,141,11,test,,MELD,
14032,0,0,"Okay look, don't...don't be mad okay?",Chandler,fear,142,0,test,,MELD,
14033,1,0,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.",Chandler,neutral,142,1,test,,MELD,
14034,1,0,"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",Chandler,sadness,142,2,test,,MELD,
14035,0,0,"It's okay. Chandler, are you afraid of me or something?",Monica,neutral,142,3,test,,MELD,
14036,1,1,Do you want me to be afraid of you?,Chandler,neutral,142,4,test,"Chandler expected Monica to be upset or angry with him for moving everything around and not being able to put it back in place, possibly fearing a negative reaction.",MELD,2.0
14037,0,0,Of course not.,Monica,neutral,142,5,test,,MELD,
14038,1,0,"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",Monica,joy,142,6,test,,MELD,
14039,0,0,"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",Monica,joy,142,7,test,,MELD,
14040,1,1,Really?,Chandler,surprise,142,8,test,"Chandler was expecting Monica to be upset about the apartment being rearranged, but her appreciative response surprised him.",MELD,4.0
14041,1,1,Of course!,Monica,neutral,142,9,test,Monica hoped Chandler would not feel obligated to worry about her preference for perfect organization.,MELD,7.0
14042,1,1,Oh well you're the best. You come here to me.,Chandler,joy,142,10,test,Chandler hoped Monica would not be upset about the apartment being rearranged and would appreciate his effort.,MELD,8.0
14043,0,0,"All right, hold on okay? First thing's first.  Okay, now did Ross sit",Monica,neutral,142,11,test,,MELD,
14044,0,0,"Okay, that's it. I cannot make this decision! It is",Ross,anger,143,0,test,,MELD,
14045,0,0,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!",Monica,disgust,143,1,test,,MELD,
14046,0,0,"Ooh, it's not a toy.",Phoebe,anger,143,2,test,,MELD,
14047,1,1,"Well, I don't know what else to do.",Ross,sadness,143,3,test,Ross expected Phoebe to provide an alternative or solution since he was expressing uncertainty and frustration about using a Magic Eight ball to make a decision.,MELD,0.0
14048,1,0,"I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30!",Ross,anger,143,4,test,,MELD,
14049,0,0,"So-so if anyone has-has a better suggestion, let's hear it!",Ross,anger,143,5,test,,MELD,
14050,0,0,'Cause I-I got nothing!,Ross,anger,143,6,test,,MELD,
14051,0,0,"All right, don't be shy, any suggestion will do.",Ross,anger,143,7,test,,MELD,
14052,1,0,Okay then.,Ross,neutral,143,8,test,,MELD,
14053,0,0,Here we go.,Ross,neutral,143,9,test,,MELD,
14054,0,0,"Magic 8 Ball, should I never see Rachel again?",Ross,neutral,143,10,test,,MELD,
14055,0,0,Ask again later.,Ross,neutral,143,11,test,,MELD,
14056,1,0,Later is not good enough.,Ross,anger,143,12,test,,MELD,
14057,1,0,Ask again later.,Ross,neutral,143,13,test,,MELD,
14058,1,0,What the hell!,Ross,anger,143,14,test,,MELD,
14059,0,0,This is broken!,Ross,anger,143,15,test,,MELD,
14060,0,0,It-it is broken!,Ross,anger,143,16,test,,MELD,
14061,1,1,"All right, let me see.  Will Chandler have sex tonight?  Don't count on it. Seems like it works to me.",Monica,neutral,143,17,test,"Monica expected the Magic 8 Ball to provide a definitive answer, implying it was not broken, by demonstrating it worked with her own question.",MELD,1.0
14062,0,0,"I think she took it pretty well. You know Paolo's over there right now, so...",Phoebe,neutral,144,0,test,,MELD,
14063,0,0,"Ah...ooh! Well, looks like, uh, we kicked your butts.",Ross,joy,144,1,test,,MELD,
14064,0,0,"No-no, she kicked our butts. You could be on the Olympic standing-there team.",Joey,anger,144,2,test,,MELD,
14065,1,1,"Come on, two on one.",Ross,neutral,144,3,test,Ross was expecting Joey to agree or acknowledge that they had successfully handled the situation with Paolo.,MELD,1.0
14066,0,0,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",Chandler,surprise,144,4,test,,MELD,
14067,1,1,"What, now?",Ross,surprise,144,5,test,"Ross was expecting Chandler to agree or participate in a two-on-one situation, possibly involving continuing the game or some sort of playful challenge, rather than suggesting he take immediate romantic action with Rachel.",MELD,3.0
14068,1,1,"Yes, now is when you swoop!",Joey,joy,144,6,test,"Joey expected Ross to immediately take action and express his romantic interest in the woman who just became single, believing that this was the opportune moment for Ross to 'swoop in' and make his move.",MELD,2.0
14069,0,0,"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",Joey,joy,144,7,test,,MELD,
14070,1,0,"You're like, like the anti-Paolo!",Joey,anger,144,8,test,,MELD,
14071,1,1,My Catholic friend is right.,Chandler,neutral,144,9,test,"Chandler expected Ross to present himself as the ideal alternative to Paolo for Rachel, showcasing qualities opposite to Paolo's.",MELD,4.0
14072,0,0,She's distraught.,Chandler,neutral,144,10,test,,MELD,
14073,0,0,You're there for her.,Chandler,neutral,144,11,test,,MELD,
14074,1,0,"You pick up the pieces, and then you usher in the age of Ross!",Chandler,joy,144,12,test,,MELD,
14075,0,0,"This is the unit for you my friend. Sturdy construction, tons of storage compartments, some big enough to fit a grown man.",Joey,neutral,145,0,test,,MELD,
14076,0,0,What?!,Guy,surprise,145,1,test,,MELD,
14077,1,1,Oh yeah!,Joey,joy,145,2,test,Joey expected Guy to be surprised or impressed by the statement about the storage compartments being large enough to fit a grown man.,MELD,0.0
14078,1,0,I got in there myself once.,Joey,neutral,145,3,test,,MELD,
14079,0,0,"My roommate bet me five bucks that I couldn’t, and then he stuck a board through the handles that locked me in.",Joey,neutral,145,4,test,,MELD,
14080,0,0,Yeah.,Joey,neutral,145,5,test,,MELD,
14081,0,0,It was funny ‘til I started feeling like I was in a coffin.,Joey,neutral,145,6,test,,MELD,
14082,1,1,"No, you, you can’t fit in that thing. That’s not deep enough.",Guy,neutral,145,7,test,Guy expected Joey to reassure him that the unit was indeed spacious enough to fit a grown man after Joey mentioned getting locked inside.,MELD,1.0
14083,1,1,"Oh yeah?  If I can’t, I’ll knock five bucks off the price off the unit.",Joey,anger,145,8,test,Joey expected the Guy to express disbelief or challenge his claim about fitting in the unit after saying it felt like a coffin.,MELD,6.0
14084,0,0,"All right, you have yourself a deal.",Guy,neutral,145,9,test,,MELD,
14085,1,1,Okay.  See?! I told ya!,Joey,surprise,145,10,test,"Joey expected Guy to accept the challenge and agree to the deal, showing confidence that he could indeed fit into the unit and would not have to knock five bucks off the price.",MELD,8.0
14086,1,0,"Sometimes I get in here just to get away from it! Hey, a nickel!!",Joey,anger,145,11,test,,MELD,
14087,0,0,I think I brought back half of the beach in my hair. It was so much easier when I used to shave my head.,Bonnie,anger,146,0,test,,MELD,
14088,0,0,"Y'know, I gotta tell ya, I just",Rachel,neutral,146,1,test,,MELD,
14089,1,1,Really?!,Bonnie,surprise,146,2,test,Bonnie hoped Rachel would express agreement or admiration regarding her previous hairstyle choice of shaving her head.,MELD,0.0
14090,1,1,Ohh!,Rachel,surprise,146,3,test,"Rachel was expecting Bonnie to be surprised or intrigued by what she was about to say, which is likely related to Bonnie's previous comment about shaving her head.",MELD,1.0
14091,1,1,Because I think about shaving it all off again sometime.,Bonnie,neutral,146,4,test,Bonnie expected Rachel to express interest or approval about shaving her head again.,MELD,2.0
14092,0,0,Really?!,Rachel,surprise,146,5,test,,MELD,
14093,1,1,Yeah!,Bonnie,joy,146,6,test,Bonnie expected Rachel to be surprised or interested in her consideration to shave her head again.,MELD,4.0
14094,1,1,I mean you definitely should do that.,Rachel,neutral,146,7,test,"Rachel expected Bonnie to be surprised or hesitant about the idea of shaving her head again after Rachel's initial 'Really?!', suggesting Rachel might have thought Bonnie wouldn't seriously consider it.",MELD,5.0
14095,0,0,"Y'know what, I should do it.",Bonnie,joy,146,8,test,,MELD,
14096,1,1,Yeah!,Rachel,joy,146,9,test,Rachel hoped that Bonnie would decide to shave her head again.,MELD,7.0
14097,0,0,"Yeah, thank you Rachel, you are soo cool.",Bonnie,joy,146,10,test,,MELD,
14098,1,1,"Awww, stop. Come on. Now go shave that head!",Rachel,neutral,146,11,test,"Rachel was expecting Bonnie to feel encouraged and affirmed in her decision to shave her head, and was hoping Bonnie would proceed with the idea.",MELD,9.0
14099,1,1,All right.,Bonnie,neutral,146,12,test,"Bonnie was expecting Rachel to continue encouraging her to shave her head again, showing support and approval of the idea.",MELD,10.0
14100,0,0,"Oh, Monica. You are not still going over that thing.",Rachel,sadness,147,0,test,,MELD,
14101,0,0,This woman's living my life.,Monica,anger,147,1,test,,MELD,
14102,1,1,What?,Rachel,surprise,147,2,test,Rachel expected Monica to have moved on or stopped dwelling on the issue.,MELD,0.0
14103,0,0,"She's living my life, and she's doing it better than me!",Monica,anger,147,3,test,,MELD,
14104,0,0,"Look at this, look.",Monica,anger,147,4,test,,MELD,
14105,0,0,She buys tickets for plays that I wanna see.,Monica,anger,147,5,test,,MELD,
14106,0,0,"She, she buys clothes from stores that I'm intimidated by the sales people.",Monica,anger,147,6,test,,MELD,
14107,0,0,She spent three hundred dollars on art supplies.,Monica,anger,147,7,test,,MELD,
14108,1,1,You're not an artist.,Rachel,neutral,147,8,test,"Rachel expected Monica to justify the expense with a valid artistic purpose, as Rachel perceives Monica as not being an artist.",MELD,2.0
14109,0,0,"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.",Monica,anger,147,9,test,,MELD,
